29.4,-9,-43.2
29.4,-9,-43.2
29.4,-9,-43.2
43.2,-10.8,-56.4
43.2,-10.8,-56.4
43.2,-10.8,-56.4
43.2,-10.8,-56.4
43.2,-10.8,-56.4
51.6,-9,-65.4
51.6,-9,-65.4
51.6,-9,-65.4
51.6,-9,-65.4
51.6,-9,-65.4
54,-17.4,-77.4
54,-17.4,-77.4
54,-17.4,-77.4
54,-17.4,-77.4
54,-17.4,-77.4
58.8,-21,-84
58.8,-21,-84
58.8,-21,-84
58.8,-21,-84
58.8,-21,-84
56.4,-28.8,-87
56.4,-28.8,-87
56.4,-28.8,-87
56.4,-28.8,-87
56.4,-28.8,-87
59.4,-25.2,-88.2
59.4,-25.2,-88.2
59.4,-25.2,-88.2
59.4,-25.2,-88.2
59.4,-25.2,-88.2
57,-31.8,-85.8
57,-31.8,-85.8
57,-31.8,-85.8
57,-31.8,-85.8
57,-31.8,-85.8
63,-30.6,-86.4
63,-30.6,-86.4
63,-30.6,-86.4
63,-30.6,-86.4
63,-30.6,-86.4
58.2,-36.6,-87
58.2,-36.6,-87
58.2,-36.6,-87
58.2,-36.6,-87
58.2,-36.6,-87
64.2,-37.2,-88.2
64.2,-37.2,-88.2
64.2,-37.2,-88.2
64.2,-37.2,-88.2
64.2,-37.2,-88.2
58.2,-41.4,-88.2
58.2,-41.4,-88.2
58.2,-41.4,-88.2
58.2,-41.4,-88.2
58.2,-41.4,-88.2
64.2,-40.2,-87.60001
64.2,-40.2,-87.60001
64.2,-40.2,-87.60001
64.2,-40.2,-87.60001
64.2,-40.2,-87.60001
60,-39,-83.4
60,-39,-83.4
60,-39,-83.4
60,-39,-83.4
60,-39,-83.4
66,-33.6,-72.60001
66,-33.6,-72.60001
66,-33.6,-72.60001
66,-33.6,-72.60001
66,-33.6,-72.60001
62.4,-34.8,-60
62.4,-34.8,-60
62.4,-34.8,-60
62.4,-34.8,-60
62.4,-34.8,-60
57.6,-33,-40.2
57.6,-33,-40.2
57.6,-33,-40.2
57.6,-33,-40.2
57.6,-33,-40.2
48,-32.4,-37.2
48,-32.4,-37.2
48,-32.4,-37.2
48,-32.4,-37.2
48,-32.4,-37.2
34.2,-25.8,-27
34.2,-25.8,-27
34.2,-25.8,-27
34.2,-25.8,-27
34.2,-25.8,-27
19.8,-25.2,-34.8
19.8,-25.2,-34.8
19.8,-25.2,-34.8
19.8,-25.2,-34.8
19.8,-25.2,-34.8
15,-16.8,-36
15,-16.8,-36
15,-16.8,-36
15,-16.8,-36
15,-16.8,-36
15,-18,-42
15,-18,-42
15,-18,-42
15,-18,-42
15,-18,-42
12.6,-10.8,-43.8
12.6,-10.8,-43.8
12.6,-10.8,-43.8
12.6,-10.8,-43.8
12.6,-10.8,-43.8
13.2,-12,-48
13.2,-12,-48
13.2,-12,-48
13.2,-12,-48
13.2,-12,-48
12,-5.4,-51
12,-5.4,-51
12,-5.4,-51
12,-5.4,-51
12,-5.4,-51
14.4,-10.2,-53.4
