global time,time(in ms),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatX,QuatY,QuatZ,QuatW
17/07/11 05:06:34:574,34719,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:579,34724,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:584,34729,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:589,34734,-0.7558594,0.03930664,0.57910156,-0.034055203,-0.046825904,0.0063853506,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:594,34739,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:599,34744,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:604,34749,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:609,34754,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:614,34759,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:619,34764,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:624,34769,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:629,34774,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:634,34779,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:639,34784,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:644,34789,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:650,34795,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
17/07/11 05:06:34:655,34800,-0.75512695,0.032958984,0.57836914,-0.03511943,-0.04576168,0.0053211255,0.13330078,0.42333984,-0.22705078,0.8666992
